reflector_ip,ip_version,offset,description,country_code,country_name,region,sub_region
113.23.182.9,4,-13,ipmart.com,MY,Malaysia,Asia,South-eastern Asia
117.53.154.164,4,4,ipohecho.com.my,MY,Malaysia,Asia,South-eastern Asia
110.4.45.152,4,87,itfnet.org,MY,Malaysia,Asia,South-eastern Asia
42.0.28.107,4,1331,its-indonesia.com,MY,Malaysia,Asia,South-eastern Asia
183.81.162.32,4,48,jaring.my,MY,Malaysia,Asia,South-eastern Asia
183.78.170.68,4,2362,jeffooi.com,MY,Malaysia,Asia,South-eastern Asia
103.215.139.110,4,959,jestineyong.com,MY,Malaysia,Asia,South-eastern Asia
118.107.200.237,4,1080458,jffa.my,MY,Malaysia,Asia,South-eastern Asia
103.10.78.14,4,12,jfkl.org.my,MY,Malaysia,Asia,South-eastern Asia
185.93.166.92,4,4,jpsfa.com,MY,Malaysia,Asia,South-eastern Asia
103.21.89.83,4,5569,jrqxw.com,MY,Malaysia,Asia,South-eastern Asia
103.27.74.100,4,4,just-international.org,MY,Malaysia,Asia,South-eastern Asia
101.99.69.124,4,1988,kass.com.my,MY,Malaysia,Asia,South-eastern Asia
210.19.105.133,4,-272232,kedah.gov.my,MY,Malaysia,Asia,South-eastern Asia
47.254.213.35,4,-1,kehuaindustry.com,MY,Malaysia,Asia,South-eastern Asia
103.57.189.144,4,10,klia2.info,MY,Malaysia,Asia,South-eastern Asia
220.158.201.36,4,993,klsescreener.com,MY,Malaysia,Asia,South-eastern Asia
103.130.153.78,4,6,kltower.com.my,MY,Malaysia,Asia,South-eastern Asia
111.90.135.139,4,1639,kocek.my,MY,Malaysia,Asia,South-eastern Asia
103.6.198.221,4,12,kongtechnology.com,MY,Malaysia,Asia,South-eastern Asia
47.250.129.127,4,32,kpjhealth.com.my,MY,Malaysia,Asia,South-eastern Asia
218.208.4.136,4,2228,kpkt.gov.my,MY,Malaysia,Asia,South-eastern Asia
202.165.15.12,4,45,kub.com,MY,Malaysia,Asia,South-eastern Asia
169.55.126.100,4,7,lillian-too.com,MY,Malaysia,Asia,South-eastern Asia
103.6.198.178,4,-7,lingll.com,MY,Malaysia,Asia,South-eastern Asia
43.245.98.190,4,3,littleflowerhut.com.sg,MY,Malaysia,Asia,South-eastern Asia
103.8.25.135,4,4,lubouk.com,MY,Malaysia,Asia,South-eastern Asia
103.6.198.31,4,294,maba.com.my,MY,Malaysia,Asia,South-eastern Asia
103.233.3.49,4,516,mahsa.edu.my,MY,Malaysia,Asia,South-eastern Asia
103.13.121.38,4,2711,mahsing.com.my,MY,Malaysia,Asia,South-eastern Asia
111.90.147.73,4,37573,mail-order-brides.org,MY,Malaysia,Asia,South-eastern Asia
103.6.198.107,4,-1178,malaysiabrides.com,MY,Malaysia,Asia,South-eastern Asia
103.6.196.175,4,2592,malaysiafreeclassifiedads.com,MY,Malaysia,Asia,South-eastern Asia
103.204.7.45,4,18,malaysianbar.org.my,MY,Malaysia,Asia,South-eastern Asia
103.230.59.134,4,-1227,mallree.com,MY,Malaysia,Asia,South-eastern Asia
101.99.70.235,4,1238,mbam.org.my,MY,Malaysia,Asia,South-eastern Asia
202.71.109.214,4,-8981,mbi.gov.my,MY,Malaysia,Asia,South-eastern Asia
117.53.152.65,4,406,mercy.org.my,MY,Malaysia,Asia,South-eastern Asia
115.187.22.213,4,1911,metalship.org,MY,Malaysia,Asia,South-eastern Asia
118.107.242.123,4,7,mia.org.my,MY,Malaysia,Asia,South-eastern Asia
